 ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Continuous interest rate (after tax), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (Yuan ¥), Net Value Growth Rate, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Retained Earnings to Total Assets, Total income/Total expense, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT),Bankrupt?
0.536960314,0.528293806,0.78157601,0.276600228,0.276600228,0.276600228,0.219532949,0.170219176,0.000439546,0.632707086,0.376631408,0.169202926,0.943000088,0.002250148,0.798051853,0.840236454,0.040685508,0.569841091,0
0.413595726,0.428502596,0.779722531,0.151447474,0.151447474,0.151447474,0.179256878,0.138058296,0.000342873,0.63025301,0.385143251,0.137010784,0.904383107,0.001802833,0.714419793,0.829999215,0.026734455,0.564872699,1
0.408962058,0.410728626,0.781350044,0.145084489,0.145084489,0.145084489,0.151744351,0.115839422,0.000307064,0.630410885,0.406462558,0.122049619,0.905385154,0.001976183,0.717446434,0.817530344,0.026731619,0.564857557,1
0.558002617,0.535895926,0.781604922,0.171421348,0.171421348,0.171421348,0.217263874,0.175943361,0.000461082,0.631198888,0.374460671,0.174994344,0.935190318,0.002359112,0.80996049,0.841118623,0.026998923,0.565986297,0
0.560346707,0.53814444,0.781593975,0.183557372,0.183557372,0.183557372,0.221423844,0.180085863,0.000459959,0.630966357,0.375763561,0.179096599,0.938145144,0.002336171,0.810718188,0.841401027,0.026903626,0.565643087,0
0.609136502,0.563413459,0.78168408,0.217099996,0.217099996,0.217099996,0.243263685,0.210213151,0.000482268,0.630786565,0.370567657,0.208634341,0.948867429,0.002807732,0.842877604,0.843318596,0.026841657,0.565388211,0
0.505778456,0.498581295,0.781514536,0.176098774,0.176098774,0.176098774,0.202798525,0.162386081,0.000413469,0.630392734,0.371230845,0.161918407,0.925729181,0.002176593,0.778903888,0.83862258,0.026717597,0.564781404,0
0.64162669,0.633920445,0.7818278,0.220386836,0.220386836,0.220386836,0.266710788,0.208782104,0.00049225,0.630618416,0.369653957,0.207111078,0.959227142,0.002588917,0.85782444,0.84349214,0.026793098,0.565167636,0
0.59627126,0.586059211,0.781841694,0.218237748,0.218237748,0.218237748,0.255176326,0.206899149,0.000538066,0.630666018,0.376959088,0.204494382,0.941784064,0.002787831,0.827207495,0.842881921,0.02680466,0.56522197,0
0.589293502,0.606402912,0.781948782,0.282204711,0.282204711,0.282204711,0.263401721,0.217368381,0.000448081,0.630612594,0.36965843,0.216424101,0.931467954,0.002676367,0.830133813,0.842080965,0.026791234,0.565158765,0
0.509648932,0.514374431,0.781505132,0.178247861,0.178247861,0.178247861,0.205729413,0.157415079,0.000455118,0.629667744,0.380999725,0.157861398,0.926694783,0.002168587,0.781471166,0.838360079,0.026593285,0.56399754,0
0.563017881,0.552331495,0.78177601,0.208630062,0.208630062,0.208630062,0.227852888,0.182722,0.000461456,0.630646156,0.370002885,0.180272981,0.939157178,0.002337239,0.814209633,0.841073274,0.026800165,0.565200988,0
0.611535107,0.602012956,0.782050537,0.227550461,0.227550461,0.227550461,0.262078094,0.209836559,0.000548248,0.630685196,0.372437556,0.206915014,0.947693418,0.0028411,0.83634843,0.842821706,0.026811974,0.565255741,0
0.475577846,0.473954708,0.781447448,0.162487885,0.162487885,0.162487885,0.185969557,0.147849665,0.000389613,0.630311229,0.381035512,0.146813966,0.921009582,0.002120685,0.764646409,0.835878416,0.026704059,0.564705793,0
0.541321413,0.534932277,0.781571097,0.173486157,0.173486157,0.173486157,0.217831143,0.172026813,0.000444812,0.63174614,0.372617612,0.171035367,0.931944302,0.002247018,0.800924818,0.840498888,0.027224191,0.566623026,0
0.434965111,0.461106055,0.780753972,0.163457081,0.163457081,0.163457081,0.1824714,0.153950441,0.000395228,0.630407118,0.377841475,0.154188975,0.910742831,0.001957355,0.733631489,0.834786328,0.026697985,0.564671176,0
0.560346707,0.55104663,0.781647027,0.186380683,0.186380683,0.186380683,0.223787463,0.180010545,0.000455842,0.630633142,0.36965843,0.178998567,0.937020929,0.002341895,0.812846413,0.841057999,0.026796054,0.565181639,0
0.64075447,0.633010332,0.781712571,0.301841473,0.301841473,0.301841473,0.348302921,0.279807185,0.00056644,0.630638279,0.371089932,0.27703039,0.955385046,0.002486078,0.850728529,0.845025069,0.026798992,0.565195483,0
0.526221108,0.517747203,0.781512992,0.16842948,0.16842948,0.16842948,0.212347547,0.168336221,0.000445436,0.628462281,0.37505452,0.167370485,0.930089145,0.002211838,0.792074944,0.839738078,0.026335432,0.561337762,0
0.57555604,0.561539697,0.781708922,0.192406557,0.192406557,0.192406557,0.229176515,0.181592227,0.000448181,0.630633484,0.369637181,0.180393635,0.943196617,0.002405128,0.821869234,0.841518722,0.026797983,0.565190734,0
0.606465329,0.602815997,0.7820838,0.195651258,0.195651258,0.196072648,0.246761842,0.201099646,0.000487409,0.630842728,0.373899254,0.198718045,0.948469003,0.002598677,0.83994925,0.843064375,0.026850988,0.565428397,0
0.525730484,0.516034049,0.781543729,0.165606169,0.165606169,0.165606169,0.210551196,0.16622731,0.000510043,0.626818126,0.374065889,0.165801976,0.929483697,0.002207468,0.790245941,0.83948265,0.026234834,0.559556835,0
0.551460968,0.548958724,0.781624852,0.184779402,0.184779402,0.184779402,0.235321925,0.182119455,0.000413494,0.631273544,0.38039581,0.180959204,0.935126092,0.002300911,0.806688278,0.841449832,0.026983818,0.565935388,0
0.477322285,0.492692328,0.781105973,0.163204248,0.163204248,0.163204248,0.196653115,0.157415079,0.000426545,0.630204038,0.376898697,0.157589925,0.919842698,0.001995414,0.761121358,0.836996486,0.02664822,0.564370234,0
0.595399041,0.582739975,0.781878326,0.214360962,0.214360962,0.214360962,0.252056349,0.206673194,0.000463253,0.63074273,0.375089189,0.20572355,0.945029784,0.002667585,0.829471473,0.842828173,0.026825185,0.565315586,0
0.534398168,0.546710209,0.781595939,0.179006363,0.179006363,0.179006363,0.216602061,0.170746404,0.000444363,0.631962918,0.371911927,0.169745871,0.93187057,0.002236577,0.797456465,0.840140328,0.0272717,0.566733484,0
0.551515482,0.540553563,0.782169555,0.172011293,0.172011293,0.172011293,0.219627494,0.173457859,0.000383624,0.630689648,0.371985739,0.173410753,0.937211786,0.002643747,0.808266827,0.840787294,0.02681416,0.565265742,0
0.588911906,0.595053268,0.782024011,0.201213602,0.201213602,0.201213602,0.232769216,0.184604956,0.000474957,0.630618416,0.370203072,0.183628686,0.944587914,0.002739463,0.827750988,0.841631097,0.026793067,0.565167488,0
0.264827737,0.410782162,0.780495586,0.156293456,0.156293456,0.156293456,0.183511393,0.117044513,0.000322885,0.630570814,0.372424136,0.116009351,0.683987964,0.001984378,0.584627799,0.825991565,0.026778523,0.565097425,0
0.518534671,0.524760426,0.781532922,0.168008091,0.168008091,0.168008091,0.211307554,0.167055811,0.000436652,0.630551294,0.369637181,0.166080989,0.928864351,0.00221378,0.788374952,0.839566063,0.026775181,0.56508105,0
0.593163977,0.613201992,0.781755378,0.203320551,0.203320551,0.203320551,0.238536447,0.190103186,0.000484365,0.630658827,0.371464583,0.189156172,0.941741602,0.002472462,0.829232333,0.842072263,0.026804978,0.565223449,0
0.529600959,0.549119332,0.781530676,0.167418145,0.167418145,0.167418145,0.21282027,0.168863448,0.000441019,0.615093286,0.374626188,0.167860644,0.930805765,0.002214781,0.793012162,0.839829559,0.025702473,0.736984956,0
0.483264283,0.471438514,0.781460922,0.172896212,0.172896212,0.172896212,0.198260376,0.157415079,0.00041307,0.630612252,0.369637181,0.156443707,0.927445629,0.002099904,0.766763091,0.837882553,0.026791157,0.565158396,0
0.593709115,0.578671235,0.78180394,0.203741941,0.203741941,0.203741941,0.24137279,0.192739324,0.000487184,0.630678004,0.371040724,0.191795491,0.948234379,0.002512882,0.831459558,0.842260805,0.026810201,0.565247596,0
0.559256433,0.618020237,0.781742466,0.171379209,0.171379209,0.171379209,0.240143708,0.173834451,0.000439422,0.630612252,0.369637181,0.172852726,0.937074366,0.002265567,0.811954695,0.841054727,0.026791157,0.565158396,0
0.694614043,0.680122062,0.781976853,0.220091863,0.220091863,0.220091863,0.295074218,0.241319575,0.000546626,0.630612252,0.369637181,0.240411734,0.961548907,0.003050893,0.879259365,0.84566157,0.026791157,0.565158396,0
0.582860881,0.579045987,0.78166401,0.179849142,0.179849142,0.179849142,0.23541647,0.183399864,0.00048948,0.630832797,0.373795246,0.182459845,0.940756482,0.002324557,0.824165535,0.84231236,0.026870951,0.565512161,0
0.538432185,0.529471599,0.781583027,0.172516961,0.172516961,0.172516961,0.215467524,0.171348949,0.000450651,0.632793386,0.376467009,0.170356685,0.934345617,0.002247641,0.798318619,0.840246768,0.027871227,0.567705305,0
0.603739642,0.608972643,0.781632992,0.19270153,0.19270153,0.19270153,0.240332798,0.19371846,0.000497466,0.630678689,0.37116598,0.192383681,0.942404657,0.002339938,0.827692632,0.842633455,0.026810059,0.56524694,0
0.600468818,0.600621018,0.781688852,0.179638448,0.179638448,0.179638448,0.235038291,0.185207502,0.000494421,0.630612594,0.369637181,0.184269663,0.924942018,0.00237113,0.835114144,0.842474102,0.026791311,0.565159133,0
0.571576537,0.558059853,0.781662747,0.20091863,0.20091863,0.20091863,0.239670984,0.19206146,0.000500211,0.630724579,0.373946225,0.190679436,0.94723997,0.002372142,0.817264922,0.842156639,0.026823041,0.565305973,0
0.712440035,0.700626372,0.781794536,0.190847415,0.190847415,0.190847415,0.267088967,0.213903743,0.000907366,0.630612252,0.369637181,0.21085891,0.955524003,0.002484957,0.871474776,0.845323062,0.026791157,0.565158396,0
0.671391191,0.654692435,0.781670466,0.219628334,0.219628334,0.219628334,0.299234187,0.268434134,0.00073306,0.630650608,0.370700742,0.258841716,0.957722639,0.002590327,0.866683504,0.84594586,0.026800191,0.565201107,0
0.66321413,0.658868248,0.781970537,0.181324007,0.181324007,0.181324007,0.24137279,0.191383596,0.000622337,0.630612937,0.369652839,0.18797979,0.947630443,0.002504368,0.858748424,0.843311178,0.026791416,0.565159632,0
0.561764065,0.563199315,0.781642817,0.17335974,0.17335974,0.17335974,0.224638366,0.180387136,0.000490179,0.630932795,0.373427305,0.179164467,0.937371714,0.00229008,0.812942638,0.841420603,0.026873519,0.565522721,0
0.643262102,0.631779003,0.781732782,0.220471114,0.220471114,0.220471114,0.329204879,0.279581231,0.000729367,0.630724922,0.385759467,0.278742176,0.947335609,0.00246729,0.84378044,0.847944579,0.02682085,0.565296109,0
0.482392063,0.476685047,0.781523097,0.150562555,0.150562555,0.150562555,0.187198639,0.148226256,0.000363236,0.630436227,0.379878009,0.147243798,0.918389514,0.002186015,0.767487835,0.832980318,0.026738896,0.564896241,0
0.333842128,0.331870014,0.779679864,0.149256247,0.149256247,0.149256247,0.181431408,0.144836936,0.000349212,0.630570814,0.371529448,0.143812684,0.869107599,0.001675997,0.650349466,0.830900523,0.026777711,0.565093456,0
0.627943742,0.646394347,0.782060923,0.201761409,0.201761409,0.201761409,0.249409095,0.199141372,0.000599654,0.630706771,0.371271106,0.197496418,0.948156912,0.002618994,0.846559709,0.843001379,0.026815633,0.565272464,0
0.514991278,0.504737941,0.781447729,0.176730858,0.176730858,0.176730858,0.209416659,0.165097537,0.000432834,0.630158491,0.372146783,0.164361662,0.929163711,0.002182339,0.785683976,0.839390971,0.026684344,0.564591823,0
0.603957697,0.597034102,0.78168001,0.261345919,0.261345919,0.264000674,0.288361539,0.230323115,0.000581762,0.630728004,0.373382571,0.22595581,0.943710663,0.002630283,0.832597868,0.84348997,0.026824453,0.565312309,0
0.490732665,0.515284544,0.781463027,0.162951414,0.162951414,0.162951414,0.20289307,0.162612036,0.000624833,0.629970137,0.373837744,0.16210693,0.917982046,0.002158174,0.76997061,0.838033289,0.02655739,0.563727134,0
0.615242041,0.605492799,0.781814045,0.202056382,0.202056382,0.202056382,0.253379975,0.21066506,0.000535047,0.63062732,0.373308759,0.209064173,0.947198046,0.002791107,0.838543957,0.843370393,0.026794808,0.565175748,0
0.469581334,0.460410086,0.781252921,0.161687245,0.161687245,0.161687245,0.198449466,0.156737215,0.000398771,0.63043383,0.373655451,0.156240103,0.913908198,0.002071689,0.754582614,0.837051833,0.026738093,0.564892002,0
0.504415613,0.498474222,0.781459799,0.184400152,0.184400152,0.184400152,0.205823958,0.163214582,0.000421005,0.630490336,0.370524041,0.162453812,0.92609005,0.002138398,0.779994042,0.839025567,0.026752281,0.56496595,0
0.601995203,0.596445206,0.78166022,0.18777127,0.18777127,0.18777127,0.247140021,0.196053325,0.000480097,0.63073451,0.372278749,0.19527185,0.940096834,0.002417785,0.837909605,0.843575741,0.026830374,0.5653387,0
0.504034017,0.503881364,0.781477483,0.168176647,0.168176647,0.168176647,0.208660301,0.164871582,0.000424998,0.630459514,0.370658245,0.163954453,0.925790308,0.002162383,0.779123776,0.839052904,0.026744532,0.564925816,0
0.578772351,0.562128594,0.78161601,0.212127597,0.212127597,0.212127597,0.247801834,0.205468103,0.000483791,0.630826633,0.378462165,0.203038987,0.938630443,0.002459224,0.819450619,0.842552269,0.026844112,0.565398848,0
0.578390754,0.565340757,0.781635659,0.192785808,0.192785808,0.192785808,0.238063723,0.192664005,0.000452273,0.630624238,0.37158201,0.191742704,0.940198791,0.002440521,0.822615263,0.842381176,0.02679428,0.565173242,0
0.56345399,0.548798116,0.781610536,0.172896212,0.172896212,0.172896212,0.223692919,0.179407999,0.00047326,0.63095848,0.37429068,0.178470704,0.93416917,0.002330323,0.813502015,0.84168964,0.026907004,0.565656207,0
0.597634104,0.582365223,0.781635238,0.197294678,0.197294678,0.197294678,0.245910939,0.203509829,0.000543756,0.630767729,0.375347531,0.200490159,0.941629896,0.002392046,0.830165231,0.842894115,0.0268305,0.56533926,0
0.5,0.49456609,0.781453764,0.184358013,0.184358013,0.184358013,0.191169519,0.14762371,0.000407605,0.630283147,0.379753871,0.146655607,0.925410206,0.002131538,0.777940295,0.837458633,0.026712293,0.564752032,0
0.573648059,0.55838107,0.781607308,0.18777127,0.18777127,0.18777127,0.238725537,0.195601416,0.000463802,0.631036904,0.379256201,0.194668577,0.938004168,0.002361579,0.816062538,0.842609462,0.026891271,0.565594451,0
0.512810728,0.510252155,0.781483097,0.168977287,0.168977287,0.168977287,0.20705304,0.162687354,0.000487434,0.62898111,0.377456759,0.16243873,0.926610775,0.002132922,0.782499154,0.83876816,0.026415969,0.56238464,0
0.673680768,0.657422774,0.781985695,0.204500442,0.204500442,0.204500442,0.268128959,0.214958198,0.000492874,0.630639649,0.370714163,0.213573637,0.96173369,0.002798584,0.877572021,0.844484975,0.026799306,0.565196957,0
0.609136502,0.588896622,0.781741203,0.198811681,0.198811681,0.198811681,0.248841827,0.206899149,0.000456066,0.630637594,0.37047707,0.205693387,0.950588412,0.002386751,0.848101616,0.843368155,0.026797377,0.565187884,0
0.602158744,0.589860271,0.781701063,0.18692849,0.18692849,0.18692849,0.245721849,0.198614145,0.000509968,0.630697867,0.376667196,0.197692482,0.944922747,0.002405416,0.832042714,0.843383113,0.026814616,0.565267825,0
0.671609246,0.650088334,0.781788642,0.196999705,0.196999705,0.196999705,0.263496265,0.220983656,0.000495943,0.630612252,0.369637181,0.22006636,0.959083467,0.002782747,0.873390928,0.844651965,0.026791157,0.565158396,0
0.610989969,0.586433963,0.781849554,0.193670726,0.193670726,0.193670726,0.250921811,0.204488966,0.000466048,0.630644443,0.37479506,0.203408491,0.945653346,0.003030968,0.836310983,0.843860123,0.026800252,0.565201395,0
0.58182512,0.579367204,0.781618817,0.240613543,0.240613543,0.240613543,0.256027229,0.20599533,0.000459235,0.630666018,0.372206056,0.204524546,0.951937523,0.0023464,0.824053486,0.842565361,0.026807711,0.565236113,0
0.500109027,0.495101451,0.781396781,0.161813661,0.161813661,0.161813661,0.19655857,0.155758078,0.000398571,0.629350283,0.386377921,0.154762084,0.925072609,0.002055593,0.772015564,0.836828959,0.026484283,0.563096363,0
0.593654601,0.585630922,0.781735729,0.176183052,0.176183052,0.176183052,0.230121963,0.183851774,0.000487035,0.630621498,0.369815001,0.182731317,0.944453155,0.002359469,0.830595039,0.842078158,0.026793779,0.565170869,0
0.538868295,0.537341399,0.781582325,0.179301336,0.179301336,0.179301336,0.216223882,0.171650222,0.000430039,0.632438939,0.3760096,0.170688485,0.932519535,0.00225091,0.79875686,0.840270199,0.027605416,0.567351281,0
0.531672481,0.521494727,0.78153629,0.169735789,0.169735789,0.169735789,0.212914815,0.170143858,0.000440495,0.630612252,0.369637181,0.169142599,0.932279346,0.002231789,0.796529438,0.840072589,0.026791157,0.565158396,0
0.477649368,0.481182076,0.781433132,0.169061565,0.169061565,0.169061565,0.198260376,0.154251713,0.000373093,0.630510883,0.370659363,0.153253902,0.936261442,0.00209717,0.759122434,0.837238808,0.026762055,0.565015702,0
0.617095508,0.60752717,0.781720992,0.198306013,0.198306013,0.198306013,0.259430841,0.206070648,0.00048973,0.630612252,0.369637181,0.205165523,0.952178744,0.002621352,0.8416803,0.844077864,0.026791157,0.565158396,0
0.542847798,0.525938219,0.781579659,0.184273735,0.184273735,0.184273735,0.21915477,0.173156587,0.000429165,0.630868755,0.374653029,0.17238519,0.937833145,0.002265025,0.802238398,0.840683639,0.026903417,0.565642274,0
0.582152202,0.584881418,0.781624992,0.190046774,0.190046774,0.190046774,0.234943746,0.185207502,0.000479598,0.630720127,0.369982755,0.184269663,0.94152211,0.002429906,0.825266499,0.84208823,0.02682426,0.565311447,0
0.482773659,0.486214465,0.781490816,0.159327462,0.159327462,0.159327462,0.197976742,0.154327032,0.000382101,0.630335886,0.380099445,0.153359475,0.922141948,0.002135159,0.767203374,0.836274092,0.026710753,0.564743443,0
0.564162669,0.553455752,0.781638606,0.180523366,0.180523366,0.180523366,0.23106741,0.17978459,0.000485413,0.631110875,0.379568223,0.178825126,0.938351555,0.002327018,0.812499297,0.842092907,0.027032266,0.56609448,0
0.541157872,0.54344451,0.781566325,0.171674181,0.171674181,0.171674181,0.215278434,0.170294494,0.000446384,0.634926576,0.386054715,0.169285876,0.931491042,0.002231412,0.796286553,0.840084389,0.044279635,0.569910114,1
0.56519843,0.557899245,0.781669062,0.177152248,0.177152248,0.177152248,0.223882008,0.177600362,0.000469691,0.631000603,0.372607547,0.17644974,0.941638858,0.002383506,0.813264149,0.841242024,0.026920852,0.56570921,0
0.560292194,0.549065796,0.781610957,0.186212128,0.186212128,0.186212128,0.226907441,0.180537772,0.000450576,0.630912248,0.371868311,0.179579217,0.941496775,0.002308191,0.814574421,0.841339886,0.026880947,0.565553006,0
0.609845181,0.592911826,0.782276222,0.218490582,0.218490582,0.218490582,0.250354543,0.202530692,0.00049764,0.630620471,0.370007359,0.201681623,0.956179737,0.003603686,0.843710427,0.842565903,0.026793346,0.565168812,0
0.534289141,0.507950104,0.781534746,0.174371076,0.174371076,0.174371076,0.208565756,0.170746404,0.000447008,0.633646457,0.37072982,0.16973833,0.926421062,0.002232335,0.796666923,0.840094897,0.02788534,0.567721656,0
0.5908744,0.577279298,0.781711027,0.209472841,0.209472841,0.209472841,0.240049163,0.19627928,0.000457139,0.630613279,0.369649483,0.194834477,0.952218586,0.002417463,0.83054509,0.842100846,0.026791388,0.565159499,0
0.590165722,0.578510627,0.781771659,0.2111584,0.2111584,0.2111584,0.243263685,0.198312872,0.000517229,0.630638964,0.372187044,0.195309554,0.943044195,0.002617328,0.831210971,0.842331661,0.026796287,0.565182741,0
0.583896642,0.60072809,0.781903168,0.299692385,0.299692385,0.299692385,0.257918124,0.214656926,0.000440694,0.630612594,0.36964501,0.213897896,0.940566414,0.002573041,0.827135429,0.841689726,0.026791231,0.565158752,0
0.537287396,0.539215161,0.781589624,0.180144115,0.180144115,0.180144115,0.218020233,0.170294494,0.000441718,0.634733428,0.379578289,0.16932358,0.931770145,0.002231727,0.79635658,0.840083282,0.035842671,0.56967046,0
0.58765809,0.556989132,0.78172394,0.222198812,0.222198812,0.222198812,0.231161955,0.193040597,0.000541859,0.630614992,0.369637181,0.189427645,0.941927192,0.002416146,0.824621691,0.841715911,0.026791929,0.565162075,0
0.60706498,0.589967343,0.781767449,0.242594075,0.242594075,0.242594075,0.264630803,0.214205016,0.00048152,0.630642046,0.370534107,0.213226755,0.94791107,0.002723197,0.836019293,0.842805818,0.026799488,0.56519781,0
0.500272569,0.500990417,0.781493764,0.156377734,0.156377734,0.156377734,0.205634868,0.160804399,0.000413893,0.630181093,0.375790401,0.159791871,0.913886457,0.002150677,0.774922308,0.837950587,0.02668619,0.564602693,0
0.56023768,0.550511269,0.781586536,0.18199823,0.18199823,0.18199823,0.226151083,0.182496046,0.000476254,0.631013616,0.371842589,0.181351331,0.940136241,0.002287748,0.812586054,0.841434812,0.026894009,0.565605318,0
0.602649368,0.611810054,0.781849133,0.161729384,0.161729384,0.161729384,0.231823769,0.183324546,0.000536794,0.630804715,0.377218548,0.182097881,0.915595459,0.002530653,0.829907532,0.843009488,0.026853121,0.565437488,0
0.614914959,0.603083677,0.781748642,0.19556698,0.19556698,0.19556698,0.245154581,0.198086917,0.000497291,0.630619786,0.369662904,0.197006259,0.945827448,0.002528342,0.839424036,0.842881927,0.02679321,0.565168168,0
0.790558221,0.773542481,0.781902888,0.536724116,0.536724116,0.536724116,0.762692635,0.635158545,0.000657548,0.630612252,0.369637181,0.634748511,0.982770082,0.003104585,0.91848664,0.848758452,0.026791168,0.565158451,0
0.57730048,0.567856952,0.781762677,0.175213855,0.175213855,0.175213855,0.226151083,0.180462454,0.000503355,0.630744099,0.370699624,0.178538572,0.940846243,0.002344791,0.822565079,0.841588131,0.026831306,0.56534283,0
0.574411252,0.558113389,0.781679589,0.194387089,0.194387089,0.194387089,0.229649239,0.183851774,0.000461107,0.630615334,0.369637181,0.182716236,0.94252404,0.002401764,0.821774059,0.841561499,0.026792004,0.565162434,0
0.607392063,0.61566465,0.782072011,0.201761409,0.201761409,0.201761409,0.2475182,0.196580553,0.000453172,0.630701292,0.371356102,0.195302013,0.948799801,0.002509829,0.840224831,0.842685232,0.026816352,0.565275736,0
0.573484518,0.5609508,0.781620641,0.175171716,0.175171716,0.175171716,0.228041978,0.184228365,0.000507123,0.630969781,0.371058618,0.182293945,0.938516342,0.0023177,0.816914496,0.841823595,0.026888165,0.565582061,0
0.56345399,0.551474918,0.781610115,0.185917155,0.185917155,0.185917155,0.226245627,0.182119455,0.000480022,0.630668758,0.370505029,0.180883795,0.938162421,0.002322543,0.814940241,0.841361048,0.026805516,0.565225944,0
0.556530746,0.559987151,0.781650115,0.177657916,0.177657916,0.177657916,0.220194762,0.175868042,0.000700494,0.631331763,0.372608666,0.173719931,0.934154264,0.002334086,0.80724546,0.840846494,0.027074309,0.566223214,0
0.606301788,0.597622999,0.78195959,0.240992794,0.240992794,0.240992794,0.271532571,0.212924606,0.000500535,0.630919782,0.374641845,0.211929719,0.947741348,0.002661886,0.832078893,0.843036121,0.026890953,0.565593186,0
0.483863934,0.494673162,0.781327307,0.16927226,0.16927226,0.16927226,0.199489458,0.159523989,0.000411173,0.630381091,0.374952749,0.158517457,0.923581395,0.002131217,0.766855863,0.83772213,0.026710385,0.564741383,0
0.529110336,0.550136517,0.782322257,0.169482955,0.169482955,0.169482955,0.220383852,0.169315357,0.0004377,0.625792797,0.372116587,0.168343262,0.931778174,0.002212975,0.794458834,0.839954101,0.026067638,0.554218202,0
0.645115569,0.654585363,0.782168151,0.240150015,0.240150015,0.240150015,0.272950742,0.201551555,0.000439996,0.630625608,0.369637181,0.217509992,0.965769904,0.003173695,0.865316465,0.843362832,0.026795145,0.565177342,0
0.534016572,0.523207881,0.781565343,0.153722978,0.153722978,0.153722978,0.214427531,0.170143858,0.000446634,0.632562568,0.371368404,0.169180303,0.89166396,0.002237814,0.797063869,0.840108719,0.027841823,0.567670535,0
0.532544701,0.533219123,0.781567869,0.165732586,0.165732586,0.165732586,0.214805711,0.168863448,0.000446234,0.630612252,0.369637181,0.167868185,0.928466621,0.002232822,0.796975673,0.840115765,0.026791157,0.565158396,0
0.641408635,0.649017613,0.781846466,0.215962243,0.215962243,0.215962243,0.25961993,0.213376516,0.000564044,0.63062869,0.370614629,0.211763819,0.94957402,0.002735973,0.850638272,0.843305332,0.026795442,0.565178745,0
0.54230266,0.565876118,0.781585132,0.162066495,0.162066495,0.162066495,0.216034792,0.171198313,0.000449803,0.632559485,0.373932804,0.170213408,0.921588009,0.002245392,0.799854818,0.840324743,0.027838945,0.56766708,0
0.541593982,0.526848332,0.781577273,0.175382411,0.175382411,0.175382411,0.218209322,0.173231905,0.000449653,0.630612252,0.369637181,0.172234371,0.933602884,0.002268066,0.801506648,0.840598548,0.026791157,0.565158396,0
0.443578282,0.431500616,0.781181482,0.160128102,0.160128102,0.160128102,0.19258769,0.151690894,0.000418535,0.63039068,0.372532617,0.15231883,0.89096484,0.002074331,0.735297529,0.835879226,0.026721959,0.564805326,0
0.531236372,0.514695648,0.781561273,0.217015718,0.217015718,0.217015718,0.214049352,0.167884311,0.000749131,0.631749908,0.369637181,0.167121635,0.93180667,0.002231425,0.796115461,0.840049712,0.026763495,0.565022952,0
0.659398168,0.645002409,0.781930256,0.229699549,0.229699549,0.229699549,0.287227002,0.236122618,0.000499712,0.630701977,0.371820221,0.235246211,0.960959746,0.002945667,0.86080972,0.844660624,0.026816197,0.56527503,0
0.556803314,0.546174849,0.781645764,0.173907547,0.173907547,0.173907547,0.222652926,0.176470588,0.000454769,0.631033479,0.374409226,0.175476963,0.93601416,0.002291292,0.809869803,0.841145494,0.026934382,0.565759812,0
0.536360663,0.528186734,0.781579518,0.170704985,0.170704985,0.170704985,0.215467524,0.170520449,0.000445635,0.633328311,0.373885833,0.169534726,0.932724794,0.00224106,0.797363402,0.84014187,0.028726508,0.568417614,0
0.587058439,0.578617699,0.781633975,0.201171463,0.201171463,0.201171463,0.241845514,0.198538827,0.000528259,0.630823208,0.372617612,0.196214463,0.944534167,0.002375917,0.823075878,0.842449917,0.026846094,0.565407401,0
0.541103358,0.548102147,0.781588782,0.173191185,0.173191185,0.173191185,0.217263874,0.172478723,0.000451275,0.630621498,0.369637181,0.171502903,0.933362096,0.002251227,0.80178791,0.840409934,0.026793591,0.565169974,0
0.57686437,0.56598319,0.781683659,0.208377228,0.208377228,0.208377228,0.236834641,0.188822776,0.000581412,0.630747182,0.37341053,0.187308649,0.944831703,0.002404596,0.817993109,0.8417992,0.026832714,0.565349051,0
0.615896206,0.59692703,0.781680571,0.198390291,0.198390291,0.198390291,0.243736409,0.197635008,0.000582585,0.630612252,0.369637181,0.19494005,0.944374492,0.002449819,0.835113752,0.842880521,0.026791157,0.565158396,0
0.596325774,0.576690401,0.781665554,0.252159622,0.252159622,0.252159622,0.255270871,0.217293063,0.000541884,0.630629717,0.369832895,0.214636905,0.949114856,0.002473065,0.830511017,0.842239758,0.026795205,0.565177623,0
0.665994331,0.658921784,0.781944291,0.206396696,0.206396696,0.206396696,0.25545996,0.215711381,0.000641552,0.630631087,0.369637181,0.210579896,0.952142915,0.002587134,0.857604519,0.843435832,0.026795863,0.565180735,0
0.600850414,0.604582686,0.781718747,0.184610847,0.184610847,0.184610847,0.239670984,0.196128644,0.000506349,0.630758825,0.372737277,0.195219063,0.944905998,0.002409181,0.832232416,0.842818261,0.026826808,0.56532284,0
0.620148277,0.610792869,0.781737975,0.228098268,0.228098268,0.228098268,0.26160537,0.211192287,0.000601675,0.630705744,0.369772503,0.207005505,0.953760447,0.002510312,0.843679579,0.843045881,0.026820211,0.565293228,0
